user,distance,story
97270eaa-f80b-4d69-bef2-18fa2c4e8800,0,malawi
3edf0e2a-9b42-4d2b-9b3a-d95520be9818,4,malawi
c2d10dfb-4df4-4bc2-bf3c-56079e41dd31,4,malawi
9969400a-1e2e-43aa-9251-502325ed81e2,0,malawi
aa0d5076-9254-4fc1-bbb5-59ef20cdb06e,4,malawi
ac5e6334-a431-4508-8990-1857d6fe6e9e,2,malawi
8175efab-695a-4351-bc3d-961cd2e244e9,4,malawi
3add0698-fcac-434c-aab6-59ada0c33758,4,malawi
f207e040-db05-4f97-a452-3bb6540f6089,3,malawi
f9fde743-255b-488b-b339-77e3b586bbed,4,malawi
a5588c39-1ff4-4633-a54d-3600cf7d6c22,4,malawi
b91629c1-e559-4abc-9ac0-8e6d71cad7df,0,malawi
a6b9df00-f7e9-4607-8253-5ae00593ddaf,0,malawi
60a21bf1-957e-4a4a-b7ee-2095249948f4,4,malawi
babdc773-3644-4602-8ccf-83c11e92a1a2,4,malawi
be1dc4e3-a3c2-4288-8de9-01707d7f137e,4,malawi
133ab4bc-5963-4159-b8eb-776f813afb0f,4,malawi
8c7fd4ad-bb70-41bc-a200-cd4f75db6345,1,malawi
5dbf3b66-4c3a-429e-9e46-f09d95d5d44c,4,malawi
f8f32565-00d0-4ba2-8859-93d6a8554345,1,malawi
f986ed3b-0f1f-435f-b692-f8a74f805582,1,malawi
1ac37c0e-6fcb-4a96-bb01-9b219c1b67bd,0,malawi
501ca19f-42ee-47de-aae9-493ce00775a4,4,malawi
27faf728-a6bb-4501-970d-e58fa9e63ea0,3,malawi
09c62829-b70c-40b9-b0fb-0737372b5694,0,malawi
e2c36d3c-776c-4f6a-863d-5839f189ffb6,4,malawi
3fc8f9dc-50d4-4bd4-b175-2b1753174662,1,malawi
f561b883-4428-46eb-a097-d19ce1893740,4,malawi
f28baaca-0ffc-4d5d-acee-3842ffb3faa3,4,malawi
5895f049-a602-4740-839a-be20e9b93c9e,0,malawi
36635100-c703-464b-81fc-5872f519b87a,3,malawi
9d14ef13-ea40-46dc-bb70-dc8957d924f8,4,malawi
11eeecb8-3e79-4567-9e7d-aa43eb667a4b,2,malawi
a4d64b10-e827-4198-8a46-d20f68222a9a,3,malawi
aaa1058c-f450-4861-9c64-849ea8b1195a,3,malawi
2072d6c0-68e7-4eb2-906e-54d16b683754,4,malawi
43fad80e-a6f8-4ea8-9d28-d1017680b035,0,malawi
00cb68a3-04b2-40de-a9c8-fab0816d4aa6,0,malawi
9e612c2a-4a12-45fe-8116-5f8f7bde238f,4,malawi
0ca6c91e-cf62-4406-8e66-5f288683a54a,0,malawi
b76300ed-8310-4657-aa82-a64c81d039ac,4,malawi
fd256c44-f193-44da-bf29-f57e96c882a6,4,malawi
13a74371-cd1a-4d32-9b24-ea304babae90,4,malawi
b01aa1fe-2690-4afc-8bf2-62834d51d8e6,4,malawi
714a7d4e-f536-4f42-8b12-3e54bcd7f56f,4,malawi
bf07816d-c7cd-4376-a1b8-65c2d9986e3c,2,malawi
977b4022-8f64-47b9-b601-9d27ed1421f5,0,malawi
c031d5d1-f713-4372-85e8-bb3aa5c93652,4,malawi
e708eb82-483a-4a20-b535-0fcf22e12071,4,malawi
0150efd5-7589-4270-9d72-52a4078d46a4,4,malawi
1f9af4a6-3e75-4420-92ff-c629310a3e8b,4,malawi
2eb5e34c-fd3f-4090-a90f-e0b35092faa0,4,malawi
6374c138-d789-41db-af2c-7c62a40d9541,0,malawi
2390ff34-d06e-4c75-a5ba-786bce9cdb47,0,malawi
893a5c90-47ae-47aa-8d8f-a70f605d8b94,4,malawi
b9ec942a-72f5-4492-a8ee-02e5af31aec5,1,malawi
fc06425b-baa7-491a-944b-176787c5c1af,4,malawi
9ebbcaf6-b84e-439b-8257-12891f77293c,4,malawi
b5888288-3dfd-4ec3-9cde-8d9bef556158,3,malawi
c77bc10e-3753-4bc5-8e8b-fa8e5e2e035d,4,malawi
ffa79581-8d32-409a-830a-f59bfb70c00d,4,malawi
8cf305f8-9887-4533-baf0-987cf765e201,1,malawi
6eec2738-1700-45d0-b871-c3e1932be555,4,malawi
db8aeb58-14df-4c66-b065-8675a157d170,1,malawi
28b6f25d-9fcc-4c5c-b3f7-7c16454ac116,1,malawi
91a4400e-ae43-415c-bd03-a080e0f2dc70,0,malawi
b482fcc4-23ef-415d-a758-07dc36a95fe4,1,malawi
6f264014-53bc-4974-96ee-c7ffb7591bf9,0,malawi
72042500-e6a8-4d18-9c82-feb10166d264,4,malawi
9c6f0e87-2959-48c0-a3f3-e9e6e0dd98bd,0,malawi
96c3767b-9521-495f-9fe8-9841a4c17e81,3,malawi
188fc3c2-192e-4050-bcc9-ace3c5d7b75f,0,malawi
cff48e30-2e25-4dfe-8feb-5872660f9fe9,3,malawi
a18a4980-4cbc-4478-91d0-3a259798dd71,2,malawi
848741ab-5807-4ed1-a8af-5b565ea9901a,0,malawi
53b72c98-0060-4d5c-b5a9-620ea90c6201,4,malawi
2e0859ba-62f1-42e3-9ccc-5a7f20fb1c04,3,malawi
57307710-0931-487d-824f-0af0db7b2eec,4,malawi
98e0ba3d-9eb4-45c7-b81e-7034b20ed013,0,malawi
73e24990-5f26-4a51-aae0-15860cc9f932,0,malawi
4b0e00ec-a7fe-4120-bb6b-e74fe8371527,4,malawi
49aebad5-6cca-4075-91f3-a52b1d093519,0,malawi
c45e2404-522c-4f8a-b50f-1274b30242ce,0,malawi
feb6d0b7-f9e0-446c-aed0-0e35dd15dec6,4,malawi
e6876d17-6f34-4baa-9371-c92d5899404b,4,malawi
f7632237-2729-4f74-b4b4-cdd0515dda3b,0,malawi
f20ba151-666d-48fe-b90e-4f0ae451a161,1,malawi
af7d643b-66ab-4462-b09d-2cafd127b82d,2,malawi
87917c56-c30e-4cc5-854e-021dd00e2447,3,malawi
f672b92e-6618-4db5-9100-7c5becc3c327,0,malawi
6231b84b-b174-49f0-b8f6-add110ed7d90,4,malawi
911a5e9b-b617-4fc0-883f-982c303398cd,4,malawi
be91d239-f931-4a92-b437-e8554199c9ce,4,malawi
ddcee87c-2dc6-4825-84dd-a9c4508f6f22,3,malawi
324c8779-5030-43d6-8750-de9c8c7b177a,0,malawi
3ea85220-09ca-48b6-a9ee-b9ad69e631ce,4,malawi
969c6c34-1999-415d-a487-9a48e460a790,4,malawi
c100a6d4-fdcc-4f7e-92b6-8b608748853d,4,malawi
142a5a62-a9b9-4018-b592-0189f7e9c7ff,4,malawi
266d0039-1027-413f-8af1-ec49aac19ac0,4,malawi
b483b610-e5da-4e23-ad6d-1896e3f8106b,2,malawi
b303c4d2-9dd6-4eb8-b32f-f48d04e3f7d2,2,malawi
9c16ddfe-c481-4c6f-b560-9418e832684f,1,malawi
46a6f212-4553-49e0-a8bc-02f0f38608b1,2,malawi
25cbc846-0671-4409-b8b3-c9706f5ed2ee,3,malawi
c4d08e9e-5d47-4b1c-b90c-19a58aabaee7,4,malawi
c061a562-f425-4895-9531-6363df35b513,3,malawi
17f0020a-f283-46a4-bd0a-12bab0ce418c,2,malawi
7edf302c-7007-49d0-b6d7-e70954160896,0,malawi
69d83c84-bb77-4811-b06d-9b256390be64,4,malawi
b09a94a3-0eec-4602-b429-a3bc353dfc9f,4,malawi
f7ab6174-a61c-48d0-889b-3d53f8c00710,1,malawi
58a1e850-3d38-46ce-9978-46aae6c5a571,3,malawi
07472f14-5fcb-4c2d-8557-19b98e1a1c98,0,malawi
13eff75c-ef5b-4028-b9ca-a38d018e5ceb,4,malawi
9e00109a-9a50-4158-a772-d066fffa7ade,0,malawi
f5775d32-d7a8-4197-a947-5823031e1f85,4,malawi
6aaad1c3-0281-4248-a845-e986ef90dca3,0,malawi
9dc286b0-2487-43d6-852d-a840c8572170,4,malawi
8a9dbb37-f1a4-48c7-87be-5dd2f1531ec2,3,malawi
0a8f83bf-28b2-46b1-b318-991fa2e164ec,4,malawi
e61283d1-a4d4-4eac-b65e-fed80685d0c2,0,malawi
636e0de0-00e2-4492-b4c2-4eb74770a63c,4,malawi
0a8a2354-c8c9-4dd8-81a3-93cc2a452a0b,4,malawi
1e34b717-2a94-47ad-971c-a407da6185e7,3,malawi
b1794698-9ee9-4093-a713-2a15bd736211,0,malawi
2ea4a086-9faf-4063-93f6-7650360699b1,4,malawi
9286ce30-27f5-4e9c-899a-89acb666d6a4,4,malawi
3c610a70-865f-43bd-b6f2-7a3856086664,0,malawi
257cbf4c-5d18-41ef-9b76-dd49cb4db88b,4,malawi
882b032e-b466-4040-b966-bf0cfdf6bcad,0,malawi
09d173f0-76b1-4b29-8768-a08313dbe547,4,malawi
c15d7a6b-d59a-40e8-a145-129c099f8f98,2,malawi
43c30974-b2fc-44d9-8941-c8779fe0c246,1,malawi
3ab04dd7-9f3e-49db-bfc2-f71d00898ccf,0,malawi
6c02cda3-0549-4ea1-880e-701dfab6a742,4,malawi
5c714ee4-60e9-43bd-81e9-123d80898c7f,1,malawi
1cfe007b-3753-4ab5-ad8f-1f08e0f8466d,1,malawi
dab8c599-072c-4f86-a501-e1dce1ba0682,3,malawi
2d4ea5ff-f1f8-41e0-86b7-33cb6ca6871f,0,malawi
0c93d84d-2e8f-49fa-a5e2-6c059857b533,4,malawi
aed6b2a0-6f2d-4a46-89a0-efc5420fb366,1,malawi
d3989dad-ef75-42e5-9fbc-de50dab6cb8e,0,malawi
ecc3be1a-a2a5-42fa-964b-8913115e4edb,0,malawi
744d1cae-96a6-40ff-838b-5af4c731aed9,4,malawi
f19b5872-25ff-43ae-b8eb-9930a17d5f7f,4,malawi
4e2a64fd-be71-438f-8aeb-ff4ce83c6c83,0,malawi
804c1eac-8a36-4e0b-8fc9-d54fa483b0ad,0,malawi
1d0075aa-0f4b-4f46-b7f0-1c6f47158be7,0,malawi
1aac0332-3b05-4f02-b55b-cd943e25f804,0,malawi
2f219f7b-c3bf-4685-8ae9-d5d22225c634,1,malawi
407ba194-0013-4c60-af79-b8e51677c470,4,malawi
ce9c1620-e897-467f-9737-373a16bbc806,4,malawi
9ba07b97-e0ad-4a58-85ce-0f81f852c664,3,malawi
ec1d9e91-ee49-42be-9bd8-4632182ad1c6,4,malawi
5aa961f8-14c5-4d9e-abcb-65bce489e8ce,0,malawi
ef0eb63f-a126-4be1-ac51-c6220a1faf84,4,malawi
df25dcc7-c023-4522-926c-0d8b520db98e,0,malawi
f66554a5-666c-43bb-a9c4-fa0cdbf33461,4,malawi
d3b68411-3d24-408d-aea5-d1d82bd58c08,3,malawi
b6cce574-69f2-4b91-b488-707164cc13a7,0,malawi
083accd8-00db-4ca7-a667-06e27cbcfd6d,4,malawi
70a50bba-8de1-42af-99fb-213fe1f3fb4e,0,malawi
ff1e0cae-82c8-46ee-a106-9e4596494efa,4,malawi
1bf41853-f557-4493-a8bc-a7c97abd6f32,0,malawi
b44cd9f0-1c18-4765-9c49-c761f2ac97eb,2,malawi
8418075d-070b-47de-999e-da3eb9e0160b,4,malawi
b0b922ab-3eed-49bd-a81f-ad6fae63e82d,4,malawi
ab3bbe7d-a1a4-4c28-9c5e-340ce30d5dcb,0,malawi
9e3213df-b675-4903-ac09-529bc0c8f6cc,4,malawi
4b8a67dd-f1c2-4af4-8081-8a69a62e8587,3,malawi
45a714e1-f331-40e3-a25a-190e27ca257d,0,malawi
47d97fd0-7ba8-41bc-aca1-ef74662b11a2,3,malawi
47f805df-84d0-470f-a272-3c6eea45ab9d,0,malawi
d232aa4f-3dad-4c0c-af7b-24474007f261,4,malawi
d8b18cf7-b728-46e1-908f-ea3a102e21b1,4,malawi
d8dabe6f-5ccc-4292-a192-550d11fd39f4,0,malawi
f962860d-df6d-475d-8137-799202adf97e,4,malawi
20af07f8-32e1-4a4f-9433-410d16212bca,4,malawi
7514ef5b-3362-460f-a5b0-73097a67434e,4,malawi
92a2405a-61a7-43c7-822a-3225a3b7bfde,0,malawi
7cac4aac-5870-45e0-8f13-39d6a9e57084,0,malawi
2bd106e0-bfbe-47ef-8685-d894fb1e29f5,0,malawi
3b54402f-f5fa-4d42-9f37-6af856380da3,4,malawi
f8dbc46a-2d4e-48f5-a435-d46e4e4cdacb,4,malawi
7e6be0b1-0cf8-4d7c-8e34-3e9a7decf77f,0,malawi
e52fd684-f214-44cc-876f-a6fb9a0f5934,4,malawi
7a7d41b2-fd2e-408d-af27-6cb3d209a3fd,3,malawi
ccd4de2c-fa94-4ac4-8d48-d0ed7c287cdb,0,malawi
2211e08f-4a86-41f4-89ca-790d12bd09d0,1,malawi
a0c30bce-b95d-486c-96fd-2ce206f180f2,4,malawi
413ee9f3-c092-400f-99a9-1dafa25c26af,4,malawi
b644f2dc-4851-4cb6-9be5-a955229c3fb0,4,malawi
64dbf250-85fd-46cb-a8fa-98678fe1125e,1,malawi
59211106-2a5b-4720-ba64-4dc8bbd15341,1,malawi
2140ffae-76b8-4b8d-95b1-4a757b887352,0,malawi
a0d7df76-7101-42f2-a21c-2e206a9158d4,3,malawi
1a0c6813-eb40-4943-ab14-820a6808843f,3,malawi
4863fd1d-4928-4d4d-8bb3-4c024be70487,0,malawi
4338480c-a819-467f-9a1a-8b191e015532,4,malawi
786a1a89-59a2-4f40-a623-42e0e8df8440,0,malawi
558f91cf-0f3f-4054-8456-4e62a8615b70,0,malawi
81b4ca27-d4b4-4857-a6c4-42d14eaf8b86,0,malawi
67ea81fd-4327-4604-a7c6-773465a588aa,0,malawi
74316f3a-2c2f-42c0-8a09-40dc46f649ef,4,malawi
81e20e97-6405-42b4-821f-7793615be72f,0,malawi
c0709531-4a1b-4ce0-bcb5-94b272482f25,0,malawi
46f950bb-ab28-4c4d-9d5b-a526a3eea414,0,malawi
a9b82bbc-f7a8-4001-adcd-84d3251df2d0,3,malawi
0d5c0d79-8dd3-4c8d-870e-dbbf9c73cbe3,0,malawi
4073e59a-f71b-4a8d-ad6c-468812cb181e,4,malawi
16f1ca18-f075-453b-9e1f-71fbbbaa19d9,4,malawi
5fc410e5-3004-448c-bf33-50ae9f449584,0,malawi
d115abb1-5ea9-44b7-90cf-e368a659784b,0,malawi
feb160c5-28bf-4bbc-8c46-ea82241e5e69,0,malawi
74214f5d-ea43-46d6-baa3-07ceb54faf09,0,malawi
20dbd2e0-3f64-4f24-87ee-d090ed464fa0,0,malawi
f9816bae-d19a-45ff-8564-83fb3f351dd2,0,malawi
9f8f0104-7da7-4795-9752-cbe76d70a3ac,4,malawi
db187366-62cf-4dc1-b4a4-2e1b95711acd,0,malawi
ae1502b8-1bf1-49e4-aa0d-b58108396ee8,0,malawi
5269beff-b6f4-424f-b712-562400b66322,1,malawi
606af537-2fb4-4da6-9048-b35d20e32345,0,malawi
895c0797-16eb-4639-86ca-91f64f327ae4,3,malawi
f0629dbc-4dd4-401c-b6f6-63e55ac52d88,0,malawi
d5ea06f9-1be9-4368-bcf6-f7da119f419f,0,malawi
96f4a73b-e984-4f7b-ad55-5331d9f406ca,0,malawi
3eabe286-8ddf-4e5e-9de7-382899f1a1df,0,malawi
0232d78c-d073-4cf8-b1ef-c5f8e743b12e,0,malawi
595ba0b2-afd2-4e2a-92c0-db3d988af06e,0,malawi
d53b0f2f-5d88-4476-b39f-dca3c0009dc1,0,malawi
3af7e712-b63c-45c7-9772-cd382f452b91,0,malawi
4ad5a275-d98f-4928-801a-a15af3f1c165,0,malawi
88fe5d11-07a5-4187-8e19-9eab96b7561c,0,malawi
a74e36af-1bb9-46b3-acd0-e3d37b26a112,0,malawi
3c455fde-7928-4e02-98ce-aa891d03bac8,0,malawi
b61f2f45-3aab-4fca-b3a0-39c026f93ed3,0,malawi
d9081f3b-e626-4374-bcbc-8f1694433e66,4,malawi
1cdbc8ff-d8eb-4147-926f-0a025c67e7e1,0,malawi
f60fd8ac-295e-48fd-8e25-8da676e4a2e8,0,malawi
6e3648ca-e10b-4fb3-a69a-5272fc993389,0,malawi
7824ba13-8eb2-4e3d-84ea-80221eae00a6,0,malawi
274b3916-706b-4ec3-ad5b-7f5c365d7108,0,malawi
abc49559-2990-4452-8e0a-87650e620f88,1,malawi
f65ed908-7951-4ffc-b4ca-8073d1ee59b0,0,malawi
37919941-ab4a-4ff7-a164-d45a9c0aa6d1,4,malawi
e062c90c-aad9-41ac-84ea-0d1b0710588f,0,malawi
15ef753e-2d10-437f-8462-ed44a149338d,0,malawi
725c865f-9825-453a-b814-673c270943e3,0,malawi
092d551e-76ab-4fe3-9348-169e4ecf0e72,0,malawi
45b5fa3e-08bf-4949-9630-ad0d58ed7eb1,0,malawi
d17ca945-5125-4bbe-8280-2620af582c00,0,malawi
d5216fc8-5d75-4b2a-bd4a-03a1dd0edbee,0,malawi
5051a23f-a879-48cc-947d-cefb6df3ee1e,0,malawi
af842596-6612-47fd-8f51-e0a346ff7d1f,0,malawi
946bc29c-c7c1-423b-98e8-b2746ff9feba,0,malawi
899c204e-17ca-416a-98ea-e073043a08cb,0,malawi
228bd996-08f9-4b22-a65a-8503cebad8e9,4,malawi
7439c38d-2b0e-4de6-93fc-f477cb57c3f6,3,malawi
d9bb7d78-513d-419c-b0f8-67dfa9f14d59,0,malawi
ba3445b0-7da0-413b-8855-2dd1800cddca,0,malawi
d0d5297a-8bb7-4f7a-9684-b2f2bf9ec7ec,4,malawi
50aa8710-700c-448d-ba00-3a208db1a5b4,0,malawi
0310112b-47b2-4205-b78a-925979fb768f,1,malawi
918d1760-7264-4862-9e63-54a86ef8b0b6,4,malawi
f697aece-71f0-4666-86e8-9eb4f453bd18,0,malawi
5108e3d0-a262-4c5b-aa9d-fcc384d89621,4,malawi
80bf62f2-9656-4f7d-a5c6-3397023661e8,4,malawi
100b07ee-9391-414d-ba56-5ccb096c8e40,0,malawi
22838b8d-452a-42b9-a589-215a3e96ff5b,0,malawi
5d9e3a12-53e8-467c-9713-8864c86f821e,3,malawi
ae73215e-a52a-4e27-b499-160529252559,0,malawi
107980cf-37fb-461c-b006-f4f6866e1129,1,malawi
e8f99bf6-2ca7-4549-b2be-2964a9f8ea71,3,malawi
4f12b5b7-891b-456f-8ebd-5ccc1079498b,0,malawi
2dd3935f-3603-465e-b938-c73ecea8aa65,4,malawi
3830108a-ad22-4a76-af47-4239482b7c99,0,malawi
fd2b527d-a462-402f-a939-d542923713b4,0,malawi
106231df-4ec9-4215-a1bb-5248f98cb2c6,0,malawi
a9ada0ec-b743-4583-9118-b3485abd6c50,4,malawi
dcdd3d34-5ea4-45a9-a741-15e94a3665fe,4,malawi
36eea141-8a91-4cbf-9e09-4fd0692c67fc,0,malawi
7a107c7c-9d4f-443e-8162-bcc64d14c6c1,0,malawi
819978ec-eb24-4fb1-8b7b-be11678bac1d,1,malawi
0b43ca79-650c-48ab-be78-dc7c27b85e4c,0,malawi
4ae8fe9f-a968-4ecf-b2ab-ff9bbc6a67d4,0,malawi
866962a8-7e3d-4b09-a3f3-87db77e00761,0,malawi
f5490120-c712-45a8-bf64-2c81f5f879c2,0,malawi
e27a6a87-4f87-44ef-bf5a-3dcd310c21b3,1,malawi
4895ebd6-d767-4fa2-a9b7-69ec0eed506d,0,malawi
0ffa0dc7-d812-4810-86a8-967a2b06d2f2,4,malawi
b01a7a66-e54b-4549-b200-31681a8f4348,0,malawi
a17fd723-376d-42e1-a9d4-408e78fb3181,0,malawi
4abfe34b-89c8-4fa4-a494-324a0a055e35,0,malawi
425a89e5-688b-4c75-877e-8d0f28d61e7e,4,malawi
7d6305ab-3548-4ce0-95cc-3c390780c7b0,0,malawi
abc961ef-2091-4193-b586-c51a42c70d58,1,malawi
ad43f2ec-5d30-43a9-afee-01b7f93e5472,0,malawi
b3e0105a-657b-4a48-bb92-48916d7d79a0,0,malawi
c3240125-5dbc-4e18-a2dd-a93b537f7fec,4,malawi
dba2965f-3a1e-435a-abb2-d97144a6ee2e,3,malawi
7c2042cf-cdbd-4ea6-94a3-e8ac012e2ec3,4,malawi
f0aaf790-fc76-4209-91d6-11d7e2c06884,4,malawi
084fa33f-a036-4a0f-8989-f56564b7b866,0,malawi
3c6707e2-babf-4c65-a331-9b91e06bb260,0,malawi
5fa0ddef-d923-4a3b-9e86-959c4b3ab377,0,malawi
5bf635a4-75f6-4a33-954c-dc14deb82c3a,4,malawi
c9898f2d-79ca-4e96-a61c-778ee85ed680,0,malawi
80df4840-430e-4618-885c-8175bf6bb8c6,0,malawi
20160ba9-e62b-4049-9f66-b2629c119592,0,malawi
2966bb87-ea49-4678-a586-df994b99b063,0,malawi
e150d5ea-2ee6-4c4d-a088-f818e2fa62cf,0,malawi
7fe74efc-8384-4884-91fd-913da3238445,0,malawi
d4ac788b-2bad-4409-ad66-6bc9121994e4,3,malawi
19a0d9a2-8e0a-4fe2-8987-36e8bd0835dd,0,malawi
280a6671-0294-48fa-bf81-319ff2a92275,4,malawi
01f8d7b8-1590-4f7d-b0dc-b4e7bbd1e041,0,malawi
3b565595-1b62-4686-83ff-7416693fd1b1,0,malawi
660adf6e-885d-49da-9444-c9ec28435e02,3,malawi
fc9180ea-32c3-4393-9186-a59be67799ee,0,malawi
3a214961-0707-45cd-b557-1111cfa148ca,4,malawi
b8da5cbd-9d42-48d2-bf86-9554704bdfd6,0,malawi
99be6d0a-006b-4dbb-8a07-960850714115,0,malawi
6253a6c7-7ecc-459f-b7cb-c9118e8e2d2d,0,malawi
6822e60b-20bd-415e-a5ee-e7f52f663ad9,3,malawi
3478b9e9-def5-4724-94af-8dbb4d4b1a4e,0,malawi
44c4bfa2-c6a1-45d1-832a-f15abeb74f45,0,malawi
e8e57585-0b17-45e8-b631-240f16846998,0,malawi
0a192533-cf32-4407-bb1a-3e40cf2e11bb,0,malawi
9cb5de40-8587-46bc-ac3c-395caaf0baae,0,malawi
ba4f5fd2-dcab-4169-b6c7-fb85eb5d7243,1,malawi
f138195e-62f2-4fb1-99b4-7ab0fa13be7c,1,malawi
6da09367-5a55-4228-b589-8c79bbe8e1b8,0,malawi
e795b229-7334-4245-b284-45ac8a42e4c8,2,malawi
ac762945-cd38-4146-bdab-9b7efd93074a,4,malawi
c8bf956a-a6ba-44af-b70d-011d3d42d903,0,malawi
bb50168e-9d78-4c21-8010-f5a71a42fd70,0,malawi
3f6ec770-3d23-448e-aacf-552be2953a94,3,malawi
5eda002a-f893-405b-b3ed-12cf622b5f10,4,malawi
40566230-fe7a-4031-96d2-af8d4a3b279c,0,malawi
86d3d222-047c-47b2-9691-bd4a038623d4,0,malawi
22bd3fbf-90c8-4408-887d-5e1628738e1a,0,malawi
b62f0fe9-3976-491c-b4fd-bab7ce06d4bd,0,malawi
44f962e2-85ff-4a25-a181-00be96198a65,3,malawi
3344fc3d-43b9-4cb2-ab47-e9cf29f26682,0,malawi
9fde40ee-6484-481f-846c-1a02758a7415,1,malawi
67e67f77-60b6-486d-b9c8-a62e8a2be75a,4,malawi
b4c359c2-ebfd-4cd8-82b2-bd018aad99d6,0,malawi
8a228da2-e96e-4a65-a25d-5552079ba51f,1,malawi
abcd05e4-7416-4450-b697-1cc2fc86c190,0,malawi
aaade796-abac-4fcb-920e-16df01138a90,0,malawi
46416ecc-7f03-47af-8953-5349713ba610,4,malawi
7ecd1b4d-3044-4845-830c-f71aa1888aa7,0,malawi
a0840663-271c-44a5-8191-c9511a3a0354,4,malawi
aa289840-419d-477c-9909-3430f19e4316,0,malawi
00938e43-c291-4d5f-89bb-f9bbf01dbe79,3,malawi
ebbc0c83-1b3e-459d-9aec-dde09ffadf72,4,malawi
ea2e311d-6ffb-45f7-926e-dc2be1067a34,3,malawi
0a7e6cc8-d756-41aa-bb40-a59b501e9bd5,3,malawi
010dbd36-dbfa-457e-a7a4-252ed11ce56a,0,malawi
d6f8c318-5d30-4f9b-9b19-bc1e3b441fe9,0,malawi
58e8dd1a-00f1-47a9-a004-fddf5f21472c,0,malawi
ddb1ba9c-7c1f-4149-b22b-b458fcf90208,1,malawi
d4123d23-3e82-4612-96e2-97b58c166d9f,0,malawi
fc24e775-0317-4203-bc4c-4d39ebb67441,3,malawi
d46af84f-2d2a-4d11-af99-eaee9708eb6c,4,malawi
fff286cb-66c4-4659-9854-d505fe18c080,3,malawi
94726b85-bbe4-4ed2-bc89-31ede08b2db3,4,malawi
150d9405-42f8-4c87-9d33-d2a05d877453,0,malawi
b23cdad2-ab4f-4967-8d44-d880f088a069,0,malawi
4989a2a2-9aed-49b8-856c-e2dade6f2ced,4,malawi
9e37abb3-aff3-448e-a99b-59ddcd730cdd,0,malawi
14a6cb25-2358-42ec-88f5-7c3701e3eaff,0,malawi
55d1ee55-3335-4b37-8686-21653bf8e9cf,0,malawi
b8bbccbe-fdcb-4e50-910b-be5887eedb52,0,malawi
c4e83dbe-2f1b-4e3b-8d93-a974c0339fdc,3,malawi
de2acf86-abe7-4165-9e12-76767a33d9fa,0,malawi
82f9b76a-e355-41f2-9600-be088a1db7b8,4,malawi
debeccf3-f568-42e2-84dc-bacd0e544da6,2,malawi
ce657cde-343e-43b5-b7d0-b9defb17294b,3,malawi
dfc806bd-78df-4f95-9b19-750ab58b7c36,4,malawi
1d2555fe-dc98-4964-889a-f5f04f2a5057,0,malawi
0585d99d-4768-4e11-abbb-00a7edb8b14f,0,malawi
a1a4507f-283a-40c5-a3c8-502a3211e82f,0,malawi
60e82509-9071-46ae-8895-8a2b083cef47,0,malawi
b173a158-c318-4500-83ea-fd7dcb8b82a2,0,malawi
98d7b2ce-7bee-410b-9248-3dc53a17e047,4,malawi
7ddb4e32-cf67-4a76-b60a-375588f1c2b1,0,malawi
11999bdb-ecb4-4e3a-97e6-dc06b7b292df,4,malawi
c6d79da3-eb8b-4b17-b376-361e2b6c9576,1,malawi
c8d0fae3-85ee-4fbf-8df2-f1b0bf5b5a25,3,malawi
c85c2104-e909-4d2c-861c-ceabf6cb5cee,0,malawi
51c7febb-bc42-4038-a95d-2e75ab24516c,0,malawi
b98e1329-767a-479f-8c41-8b7ff0e3b7f6,0,malawi
4e7f34b8-2646-4cf6-917e-a83b60c8e52d,0,malawi
46beb042-436f-4044-a70f-ac1d84bf937b,0,malawi
2a19b25b-71bf-4f28-9913-5aa36f9c122b,0,malawi
83cf5627-f44a-4ea0-b6b0-01f8eb0f2cc5,0,malawi
fb567e43-f81c-41b3-be97-043ac69c2b3f,4,malawi
cdffa22b-93f3-4bf3-a910-9982ef5831f5,4,malawi
cbb7a8de-b4a6-442b-8072-e7df4286cead,0,malawi
8d69f2d9-a1b8-4154-8e09-3685113c0173,0,malawi
9276a9cd-6f5e-40a7-b670-ddc967b5c33f,0,malawi
ba5dc8b1-cd53-4b70-9201-3a4bc9099183,0,malawi
634749fa-5468-437e-842f-3f27b56d48bf,4,malawi
c29b0de2-adaf-48b7-8e7e-556aa133d49c,4,malawi
1563bc35-2a1f-4ca5-acad-d90adde01b50,0,malawi
ca3425e9-89e6-4c25-9778-30f1a1520446,0,malawi
5ff3d529-80ce-4d92-a286-0e04897861f6,0,malawi
db5c9cba-96c9-4e18-92db-2e0f5d6850e8,3,malawi
bc30ac09-f28e-479e-a1d3-735985a0e04a,0,malawi
f461e8be-a86a-49ac-ba4e-73f5d4069be2,4,malawi
4e73e101-d638-4c5d-b2a3-e2756ec9cf08,0,malawi
2b1ed93d-8f56-4d85-87ce-b6d47b53e6e5,0,malawi
d2d632f6-122f-441c-8f5d-b5c09d7876e1,0,malawi
9dd78498-ca71-42d6-ae8d-e778b0c47386,0,malawi
7f5ab8ce-1b6f-4cb9-8e13-bd887c1e00eb,1,malawi
e354b03d-8913-441e-a39d-baa126fc13d2,0,malawi
12d06931-af9f-4872-b81b-f15bcf0f57c3,0,malawi
1b351dab-37d3-4c7b-8a16-0c39c0d6a2c3,0,malawi
261525af-5051-4d0a-913d-71cf3fb0351d,2,malawi
73215c01-5241-4133-a9af-687f00dde253,0,malawi
73e81c5e-425f-4bf4-8cd0-f700bf4615d9,0,malawi
